TimeStamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1.483616,0.1137695,0.833496,-0.5534667,9.506702,26.00527,-6.831646
1.48502,0.1137695,0.833496,-0.5534667,9.506702,26.00527,-6.831646
1.486616,0.1137695,0.833496,-0.5534667,9.506702,26.00527,-6.831646
1.488327,0.1137695,0.833496,-0.5534667,9.506702,26.00527,-6.831646
1.490015,0.1137695,0.833496,-0.5534667,9.506702,26.00527,-6.831646
1.491699,0.1137695,0.833496,-0.5534667,9.506702,26.00527,-6.831646
1.4932,0.1137695,0.833496,-0.5534667,9.506702,26.00527,-6.831646
1.494684,0.1137695,0.833496,-0.5534667,9.506702,26.00527,-6.831646
1.49625,0.1137695,0.833496,-0.5534667,9.506702,26.00527,-6.831646
1.497705,0.1137695,0.833496,-0.5534667,9.506702,26.00527,-6.831646
1.499376,0.09521483,0.8271483,-0.5236816,10.65111,22.61782,-14.01854
1.500956,0.1381836,0.8530272,-0.5168456,7.40099,14.46962,-18.53514
1.502678,0.1381836,0.8530272,-0.5168456,7.40099,14.46962,-18.53514
1.504278,0.1381836,0.8530272,-0.5168456,7.40099,14.46962,-18.53514
1.505827,0.1381836,0.8530272,-0.5168456,7.40099,14.46962,-18.53514
1.507259,0.1381836,0.8530272,-0.5168456,7.40099,14.46962,-18.53514
1.508812,0.1381836,0.8530272,-0.5168456,7.40099,14.46962,-18.53514
1.510761,0.1381836,0.8530272,-0.5168456,7.40099,14.46962,-18.53514
1.51239,0.1381836,0.8530272,-0.5168456,7.40099,14.46962,-18.53514
1.514299,0.1289062,0.845703,-0.5202636,1.60265,10.24294,-16.85667
1.515842,0.1289062,0.845703,-0.5202636,1.60265,10.24294,-16.85667
1.517439,0.1289062,0.845703,-0.5202636,1.60265,10.24294,-16.85667
1.518883,0.1289062,0.845703,-0.5202636,1.60265,10.24294,-16.85667
1.520283,0.1289062,0.845703,-0.5202636,1.60265,10.24294,-16.85667
1.521641,0.1289062,0.845703,-0.5202636,1.60265,10.24294,-16.85667
1.523087,0.1289062,0.845703,-0.5202636,1.60265,10.24294,-16.85667
1.524765,0.1289062,0.845703,-0.5202636,1.60265,10.24294,-16.85667
1.526453,0.1289062,0.845703,-0.5202636,1.60265,10.24294,-16.85667
1.528019,0.1289062,0.845703,-0.5202636,1.60265,10.24294,-16.85667
1.529621,0.1289062,0.845703,-0.5202636,1.60265,10.24294,-16.85667
1.531281,0.1147461,0.8139647,-0.5568847,0.9160042,9.586811,-13.04197
1.53281,0.1147461,0.8139647,-0.5568847,0.9160042,9.586811,-13.04197
1.534229,0.1147461,0.8139647,-0.5568847,0.9160042,9.586811,-13.04197
1.535696,0.1147461,0.8139647,-0.5568847,0.9160042,9.586811,-13.04197
1.537218,0.1147461,0.8139647,-0.5568847,0.9160042,9.586811,-13.04197
1.539022,0.1147461,0.8139647,-0.5568847,0.9160042,9.586811,-13.04197
1.540489,0.1147461,0.8139647,-0.5568847,0.9160042,9.586811,-13.04197
1.541857,0.1147461,0.8139647,-0.5568847,0.9160042,9.586811,-13.04197
1.543337,0.1147461,0.8139647,-0.5568847,0.9160042,9.586811,-13.04197
1.545073,0.1147461,0.8139647,-0.5568847,0.9160042,9.586811,-13.04197
1.546618,0.1147461,0.8139647,-0.5568847,0.9160042,9.586811,-13.04197
1.548441,0.1147461,0.8139647,-0.5568847,0.9160042,9.586811,-13.04197
1.549961,0.1147461,0.8139647,-0.5568847,0.9160042,9.586811,-13.04197
1.552017,0.1147461,0.8139647,-0.5568847,0.9160042,9.586811,-13.04197
1.557573,0.1147461,0.8139647,-0.5568847,0.9160042,9.586811,-13.04197
1.559174,0.1147461,0.8139647,-0.5568847,0.9160042,9.586811,-13.04197
1.560658,0.1147461,0.8139647,-0.5568847,0.9160042,9.586811,-13.04197
1.562464,0.1069336,0.8041991,-0.5397949,5.402088,12.4402,-12.06541
1.564125,0.1450195,0.8261718,-0.5310058,3.754139,13.66091,-10.49376
1.565672,0.1450195,0.8261718,-0.5310058,3.754139,13.66091,-10.49376
1.567274,0.1450195,0.8261718,-0.5310058,3.754139,13.66091,-10.49376
1.56881,0.1450195,0.8261718,-0.5310058,3.754139,13.66091,-10.49376
1.570229,0.1450195,0.8261718,-0.5310058,3.754139,13.66091,-10.49376
1.571651,0.1450195,0.8261718,-0.5310058,3.754139,13.66091,-10.49376
1.573362,0.1450195,0.8261718,-0.5310058,3.754139,13.66091,-10.49376
1.575001,0.1450195,0.8261718,-0.5310058,3.754139,13.66091,-10.49376
1.576452,0.1459961,0.8515624,-0.5310058,2.518177,10.777,-3.077984
1.578085,0.1459961,0.8515624,-0.5310058,2.518177,10.777,-3.077984
1.57975,0.1459961,0.8515624,-0.5310058,2.518177,10.777,-3.077984
1.581284,0.1459961,0.8515624,-0.5310058,2.518177,10.777,-3.077984
1.582741,0.1459961,0.8515624,-0.5310058,2.518177,10.777,-3.077984
1.584131,0.1459961,0.8515624,-0.5310058,2.518177,10.777,-3.077984
1.585835,0.1459961,0.8515624,-0.5310058,2.518177,10.777,-3.077984
