TimeStamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0,-1.024902,0.03955077,0.1394043,-15.34891,-1.474857,-3.352642
0.002818108,-1.024902,0.03955077,0.1394043,-15.34891,-1.474857,-3.352642
0.004283905,-1.024902,0.03955077,0.1394043,-15.34891,-1.474857,-3.352642
0.005821228,-1.024902,0.03955077,0.1394043,-15.34891,-1.474857,-3.352642
0.007673264,-1.024902,0.03955077,0.1394043,-15.34891,-1.474857,-3.352642
0.0095644,-1.024902,0.03955077,0.1394043,-15.34891,-1.474857,-3.352642
0.01148224,-1.024902,0.03955077,0.1394043,-15.34891,-1.474857,-3.352642
0.01289749,-1.024902,0.03955077,0.1394043,-15.34891,-1.474857,-3.352642
0.01623249,-1.018066,-0.002929688,0.1403808,-14.40287,-11.08789,-0.3466606
0.01783562,-1.018066,-0.002929688,0.1403808,-14.40287,-11.08789,-0.3466606
0.01937771,-1.018066,-0.002929688,0.1403808,-14.40287,-11.08789,-0.3466606
0.02087784,-1.018066,-0.002929688,0.1403808,-14.40287,-11.08789,-0.3466606
0.02238083,-1.018066,-0.002929688,0.1403808,-14.40287,-11.08789,-0.3466606
0.02392292,-1.018066,-0.002929688,0.1403808,-14.40287,-11.08789,-0.3466606
0.025383,-1.018066,-0.002929688,0.1403808,-14.40287,-11.08789,-0.3466606
0.02732849,-1.018066,-0.002929688,0.1403808,-14.40287,-11.08789,-0.3466606
0.02897263,-1.007324,0.0102539,0.1696777,-18.99576,-14.20069,3.039837
0.03055573,-1.007324,0.0102539,0.1696777,-18.99576,-14.20069,3.039837
0.03211403,-1.007324,0.0102539,0.1696777,-18.99576,-14.20069,3.039837
0.03361893,-1.007324,0.0102539,0.1696777,-18.99576,-14.20069,3.039837
0.03505421,-1.007324,0.0102539,0.1696777,-18.99576,-14.20069,3.039837
0.03684521,-1.007324,0.0102539,0.1696777,-18.99576,-14.20069,3.039837
0.03860188,-1.007324,0.0102539,0.1696777,-18.99576,-14.20069,3.039837
0.0403595,-1.007324,0.0102539,0.1696777,-18.99576,-14.20069,3.039837
0.04217243,-1.007324,0.0102539,0.1696777,-18.99576,-14.20069,3.039837
0.04374599,-1.007324,0.0102539,0.1696777,-18.99576,-14.20069,3.039837
0.04552841,-1.007324,0.0102539,0.1696777,-18.99576,-14.20069,3.039837
0.04742146,-1.007324,0.0102539,0.1696777,-18.99576,-14.20069,3.039837
0.04917622,-1.007324,0.0102539,0.1696777,-18.99576,-14.20069,3.039837
0.05073452,-1.007324,0.0102539,0.1696777,-18.99576,-14.20069,3.039837
0.05222511,-1.007324,0.0102539,0.1696777,-18.99576,-14.20069,3.039837
0.05378056,-1.007324,0.0102539,0.1696777,-18.99576,-14.20069,3.039837
0.05562019,-1.007324,0.0102539,0.1696777,-18.99576,-14.20069,3.039837
0.05707169,-1.007324,0.0102539,0.1696777,-18.99576,-14.20069,3.039837
0.05858803,-1.007324,0.0102539,0.1696777,-18.99576,-14.20069,3.039837
0.06039715,-0.9692382,0.03271484,0.1301269,-20.20121,-12.62903,4.230022
0.06231785,-0.9692382,0.03271484,0.1301269,-20.20121,-12.62903,4.230022
0.0641613,-0.9692382,0.03271484,0.1301269,-20.20121,-12.62903,4.230022
0.06591129,-0.9692382,0.03271484,0.1301269,-20.20121,-12.62903,4.230022
0.06768513,-0.9692382,0.03271484,0.1301269,-20.20121,-12.62903,4.230022
0.06910038,-0.9692382,0.03271484,0.1301269,-20.20121,-12.62903,4.230022
0.07047176,-0.9692382,0.03271484,0.1301269,-20.20121,-12.62903,4.230022
0.07188034,-0.9692382,0.03271484,0.1301269,-20.20121,-12.62903,4.230022
0.07334614,-0.9692382,0.03271484,0.1301269,-20.20121,-12.62903,4.230022
0.07529259,-1.001953,0.03808593,0.1281738,-13.12113,-1.596928,7.052898
0.07705784,-1.041016,0.03710937,0.157959,-6.04105,3.361225,8.716106
0.07856655,-1.041016,0.03710937,0.157959,-6.04105,3.361225,8.716106
0.08009148,-1.041016,0.03710937,0.157959,-6.04105,3.361225,8.716106
0.08166504,-1.041016,0.03710937,0.157959,-6.04105,3.361225,8.716106
0.08317661,-1.041016,0.03710937,0.157959,-6.04105,3.361225,8.716106
0.08503342,-1.041016,0.03710937,0.157959,-6.04105,3.361225,8.716106
0.08651066,-1.041016,0.03710937,0.157959,-6.04105,3.361225,8.716106
0.08839417,-1.041016,0.03710937,0.157959,-6.04105,3.361225,8.716106
0.09419632,-1.041016,0.03710937,0.157959,-6.04105,3.361225,8.716106
0.09592342,-1.041016,0.03710937,0.157959,-6.04105,3.361225,8.716106
0.09973812,-1.041016,0.03710937,0.157959,-6.04105,3.361225,8.716106
0.1015434,-1.041016,0.03710937,0.157959,-6.04105,3.361225,8.716106
0.1030283,-1.041016,0.03710937,0.157959,-6.04105,3.361225,8.716106
0.1044912,-1.041016,0.03710937,0.157959,-6.04105,3.361225,8.716106
0.1059027,-1.041016,0.03710937,0.157959,-6.04105,3.361225,8.716106
0.1074123,-1.041016,0.03710937,0.157959,-6.04105,3.361225,8.716106
0.1151886,-1.041016,0.03710937,0.157959,-6.04105,3.361225,8.716106
0.1198597,-1.041016,0.03710937,0.157959,-6.04105,3.361225,8.716106
0.1247501,-1.058105,-0.008300781,0.1916504,-11.86991,5.604267,3.528118
0.1300583,-1.04834,-0.01660156,0.210205,-21.46769,2.506733,-2.833843
0.1349316,-1.04834,-0.01660156,0.210205,-21.46769,2.506733,-2.833843
0.1397076,-1.04834,-0.01660156,0.210205,-21.46769,2.506733,-2.833843
0.1446371,-0.9946288,0.03466796,0.1560058,-25.49601,-2.939701,7.693768
0.1510305,-0.9946288,0.03466796,0.1560058,-25.49601,-2.939701,7.693768
0.1559467,-0.9946288,0.03466796,0.1560058,-25.49601,-2.939701,7.693768
0.1607389,-0.9946288,0.03466796,0.1560058,-25.49601,-2.939701,7.693768
0.1660624,-0.9946288,0.03466796,0.1560058,-25.49601,-2.939701,7.693768
0.1708765,-0.9946288,0.03466796,0.1560058,-25.49601,-2.939701,7.693768
0.1923065,-0.9946288,0.03466796,0.1560058,-25.49601,-2.939701,7.693768
0.1950712,-1.020996,-0.07617187,0.2463379,-20.49112,5.619526,4.794598
0.2008648,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.2034006,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.2051983,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.2068434,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.2085981,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.2106943,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.2129593,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.2151632,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.2170086,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.2187815,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.220644,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.2228832,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.2251091,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.227457,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.229702,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.2319851,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.2337132,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.2354603,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.2371492,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.2387848,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.2404804,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.2424564,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.24436,-1.020996,-0.03173828,0.2478027,-29.17337,-3.96204,-5.412579
0.2461376,-0.9995116,-0.002441406,0.22583,-42.60111,-9.104252,-6.145
0.2504311,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2521496,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2537365,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2551003,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.256464,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2579231,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2594843,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2614975,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2630196,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2644358,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2658224,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2671909,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2685766,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2700701,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2715797,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2731314,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2746029,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2761593,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2778807,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2793837,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2812729,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2827101,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2842073,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2859869,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2877398,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2891827,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2906332,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2921228,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2939091,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2955141,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2969275,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2985897,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.2999897,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.3014784,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.3029156,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.3048563,-0.9760741,-0.06396484,0.2409668,-35.85672,-5.136967,-5.061626
0.3096704,-0.9790038,-0.08544921,0.2902832,-38.52701,1.78957,-14.03379
0.3115263,-0.989746,-0.05419922,0.2790527,-61.1558,-10.01978,-6.190777
0.3131113,-0.989746,-0.05419922,0.2790527,-61.1558,-10.01978,-6.190777
0.3146515,-0.989746,-0.05419922,0.2790527,-61.1558,-10.01978,-6.190777
0.316144,-0.989746,-0.05419922,0.2790527,-61.1558,-10.01978,-6.190777
0.3178625,-0.989746,-0.05419922,0.2790527,-61.1558,-10.01978,-6.190777
0.319315,-0.989746,-0.05419922,0.2790527,-61.1558,-10.01978,-6.190777
0.3206863,-0.989746,-0.05419922,0.2790527,-61.1558,-10.01978,-6.190777
0.3220854,-0.989746,-0.05419922,0.2790527,-61.1558,-10.01978,-6.190777
0.3235121,-0.989746,-0.05419922,0.2790527,-61.1558,-10.01978,-6.190777
0.325305,-0.974121,-0.1220703,0.3146972,-62.16288,-8.905888,0.1101494
0.3269491,-0.974121,-0.1220703,0.3146972,-62.16288,-8.905888,0.1101494
0.3284512,-0.974121,-0.1220703,0.3146972,-62.16288,-8.905888,0.1101494
0.3301487,-0.974121,-0.1220703,0.3146972,-62.16288,-8.905888,0.1101494
0.3316488,-0.974121,-0.1220703,0.3146972,-62.16288,-8.905888,0.1101494
0.3330507,-0.974121,-0.1220703,0.3146972,-62.16288,-8.905888,0.1101494
0.3344221,-0.974121,-0.1220703,0.3146972,-62.16288,-8.905888,0.1101494
0.3361349,-0.974121,-0.1220703,0.3146972,-62.16288,-8.905888,0.1101494
0.3374863,-0.974121,-0.1220703,0.3146972,-62.16288,-8.905888,0.1101494
0.3389301,-0.974121,-0.1220703,0.3146972,-62.16288,-8.905888,0.1101494
0.3408098,-0.974121,-0.1220703,0.3146972,-62.16288,-8.905888,0.1101494
0.3423996,-0.974121,-0.1220703,0.3146972,-62.16288,-8.905888,0.1101494
0.3439741,-0.974121,-0.1220703,0.3146972,-62.16288,-8.905888,0.1101494
0.3455744,-0.974121,-0.1220703,0.3146972,-62.16288,-8.905888,0.1101494
0.3471346,-0.974121,-0.1220703,0.3146972,-62.16288,-8.905888,0.1101494
0.3486052,-0.974121,-0.1220703,0.3146972,-62.16288,-8.905888,0.1101494
0.3500395,-0.974121,-0.1220703,0.3146972,-62.16288,-8.905888,0.1101494
0.3517494,-0.974121,-0.1220703,0.3146972,-62.16288,-8.905888,0.1101494
0.3531809,-0.974121,-0.1220703,0.3146972,-62.16288,-8.905888,0.1101494
0.3546438,-0.974121,-0.1220703,0.3146972,-62.16288,-8.905888,0.1101494
0.3562498,-0.9482421,-0.09423827,0.3234863,-61.47623,2.018452,-4.802227
0.3578358,-0.9482421,-0.09423827,0.3234863,-61.47623,2.018452,-4.802227
0.3594198,-0.9482421,-0.09423827,0.3234863,-61.47623,2.018452,-4.802227
0.3610659,-0.9482421,-0.09423827,0.3234863,-61.47623,2.018452,-4.802227
0.3625193,-0.9482421,-0.09423827,0.3234863,-61.47623,2.018452,-4.802227
0.3639717,-0.9482421,-0.09423827,0.3234863,-61.47623,2.018452,-4.802227
0.3653698,-0.9482421,-0.09423827,0.3234863,-61.47623,2.018452,-4.802227
0.3667469,-0.9482421,-0.09423827,0.3234863,-61.47623,2.018452,-4.802227
0.368166,-0.9482421,-0.09423827,0.3234863,-61.47623,2.018452,-4.802227
0.3695469,-0.9482421,-0.09423827,0.3234863,-61.47623,2.018452,-4.802227
0.3710737,-0.9765624,-0.002929688,0.1862793,-75.56009,3.773212,6.015301
0.372695,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.3742123,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.3760757,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.3775454,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.3789988,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.3804884,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.382,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.3838015,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.3855505,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.3871098,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.3886032,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.3900642,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.391468,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.3930483,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.3944788,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.3958731,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.3973103,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.4010696,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.4026299,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.4044228,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.4059238,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.4077635,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.4093742,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.411788,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.4164038,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.4179907,-1.020996,0.03222656,0.2082519,-64.5585,8.381367,20.12968
0.4195662,-1.035156,0.02636718,0.25708,-62.62064,12.57753,26.752
0.421176,-1.032226,-0.06542968,0.260498,-62.07132,19.44399,21.30461
0.4226379,-1.032226,-0.06542968,0.260498,-62.07132,19.44399,21.30461
0.4241238,-1.032226,-0.06542968,0.260498,-62.07132,19.44399,21.30461
0.4257307,-1.032226,-0.06542968,0.260498,-62.07132,19.44399,21.30461
0.4273672,-1.032226,-0.06542968,0.260498,-62.07132,19.44399,21.30461
0.4288197,-1.032226,-0.06542968,0.260498,-62.07132,19.44399,21.30461
0.4302807,-1.032226,-0.06542968,0.260498,-62.07132,19.44399,21.30461
0.4317226,-1.032226,-0.06542968,0.260498,-62.07132,19.44399,21.30461
0.4334373,-1.032226,-0.06542968,0.260498,-62.07132,19.44399,21.30461
0.4351187,-1.055176,0.06640624,0.2297363,-70.90616,16.75844,13.75151
0.4367514,-1.055176,0.06640624,0.2297363,-70.90616,16.75844,13.75151
0.4386082,-1.055176,0.06640624,0.2297363,-70.90616,16.75844,13.75151
0.4402313,-1.055176,0.06640624,0.2297363,-70.90616,16.75844,13.75151
0.4418383,-1.055176,0.06640624,0.2297363,-70.90616,16.75844,13.75151
0.4436274,-1.055176,0.06640624,0.2297363,-70.90616,16.75844,13.75151
0.4452877,-1.055176,0.06640624,0.2297363,-70.90616,16.75844,13.75151
0.4471989,-1.055176,0.06640624,0.2297363,-70.90616,16.75844,13.75151
0.4490204,-1.055176,0.06640624,0.2297363,-70.90616,16.75844,13.75151
0.4508829,-1.077637,0.1069336,0.1804199,-72.7067,15.18679,17.10844
0.4524717,-1.077637,0.1069336,0.1804199,-72.7067,15.18679,17.10844
0.4539461,-1.077637,0.1069336,0.1804199,-72.7067,15.18679,17.10844
0.4553642,-1.077637,0.1069336,0.1804199,-72.7067,15.18679,17.10844
0.4569521,-1.077637,0.1069336,0.1804199,-72.7067,15.18679,17.10844
0.4584789,-1.077637,0.1069336,0.1804199,-72.7067,15.18679,17.10844
0.4601164,-1.077637,0.1069336,0.1804199,-72.7067,15.18679,17.10844
0.4617224,-1.077637,0.1069336,0.1804199,-72.7067,15.18679,17.10844
0.4631872,-1.077637,0.1069336,0.1804199,-72.7067,15.18679,17.10844
0.4648094,-1.077637,0.1069336,0.1804199,-72.7067,15.18679,17.10844
0.4662437,-1.077637,0.1069336,0.1804199,-72.7067,15.18679,17.10844
0.46772,-1.077637,0.1069336,0.1804199,-72.7067,15.18679,17.10844
0.4693022,-1.077637,0.1069336,0.1804199,-72.7067,15.18679,17.10844
0.4711227,-1.077637,0.1069336,0.1804199,-72.7067,15.18679,17.10844
0.4729052,-1.077637,0.1069336,0.1804199,-72.7067,15.18679,17.10844
0.4742823,-1.077637,0.1069336,0.1804199,-72.7067,15.18679,17.10844
0.475852,-1.077637,0.1069336,0.1804199,-72.7067,15.18679,17.10844
0.4774275,-1.077637,0.1069336,0.1804199,-72.7067,15.18679,17.10844
0.4789238,-1.077637,0.1069336,0.1804199,-72.7067,15.18679,17.10844
0.4807262,-1.077637,0.1069336,0.1804199,-72.7067,15.18679,17.10844
0.482317,-1.098144,0.08056639,0.2243652,-69.76175,15.4767,18.87846
0.4839048,-1.098144,0.08056639,0.2243652,-69.76175,15.4767,18.87846
0.4853764,-1.098144,0.08056639,0.2243652,-69.76175,15.4767,18.87846
0.4869127,-1.098144,0.08056639,0.2243652,-69.76175,15.4767,18.87846
0.4884033,-1.098144,0.08056639,0.2243652,-69.76175,15.4767,18.87846
0.4898539,-1.098144,0.08056639,0.2243652,-69.76175,15.4767,18.87846
0.4913273,-1.098144,0.08056639,0.2243652,-69.76175,15.4767,18.87846
0.4932041,-1.098144,0.08056639,0.2243652,-69.76175,15.4767,18.87846
0.4948816,-1.098144,0.08056639,0.2243652,-69.76175,15.4767,18.87846
0.4964266,-1.016601,0.07714842,0.213623,-68.90726,16.57534,15.5673
0.4981375,-0.9951171,0.04248046,0.1853027,-64.8179,24.28102,7.632732
0.5000916,-0.9951171,0.04248046,0.1853027,-64.8179,24.28102,7.632732
0.5020351,-0.9951171,0.04248046,0.1853027,-64.8179,24.28102,7.632732
0.5034561,-0.9951171,0.04248046,0.1853027,-64.8179,24.28102,7.632732
0.5049343,-0.9951171,0.04248046,0.1853027,-64.8179,24.28102,7.632732
0.5063305,-0.9951171,0.04248046,0.1853027,-64.8179,24.28102,7.632732
0.5077534,-0.9951171,0.04248046,0.1853027,-64.8179,24.28102,7.632732
0.5095711,-0.9951171,0.04248046,0.1853027,-64.8179,24.28102,7.632732
